system,temperature,element,identifier,formula,D_reported_cm2s,D_table_einstein_cm2s,D_table_mpconv_cm2s,msd_tmax_ps
Co-Li-Sn,1500.0,Sn,Li12CoSn3-1500K,Li12CoSn3,7.94421e-05,2.1432829180692208e-05,6.429848754207663e-05,34.4
Co-Li-Sn,2000.0,Li,Li12CoSn3-2000K,Li12CoSn3,0.000960488,0.0003001624784710592,0.0009004874354131776,35.1
Co-Li-Sn,2000.0,Co,Li12CoSn3-2000K,Li12CoSn3,0.000345058,8.867423355890804e-05,0.0002660227006767241,35.1
Co-Li-Sn,2000.0,Sn,Li12CoSn3-2000K,Li12CoSn3,0.000337395,0.00011553708343456658,0.0003466112503036997,35.1
Co-Li-Sn,2500.0,Li,Li12CoSn3-2500K,Li12CoSn3,0.00147594,0.00046234891584122915,0.0013870467475236873,32.7
Co-Li-Sn,2500.0,Co,Li12CoSn3-2500K,Li12CoSn3,0.000461816,0.00020397057889536138,0.0006119117366860841,32.7
Co-Li-Sn,2500.0,Sn,Li12CoSn3-2500K,Li12CoSn3,0.000548992,0.00020859379112910293,0.0006257813733873089,32.7
Cr-Li,1000.0,Li,Li3Cr-1000K,Li3Cr,0.000396565,0.00014414177344803205,0.0004324253203440961,28.1
Cr-Li,1000.0,Cr,Li3Cr-1000K,Li3Cr,1.24001e-05,3.695105619277082e-06,1.1085316857831246e-05,28.1
Cr-Li,1500.0,Li,Li3Cr-1500K,Li3Cr,0.000833768,0.0002588983402412246,0.0007766950207236739,31.1
Cr-Li,1500.0,Cr,Li3Cr-1500K,Li3Cr,2.71638e-05,7.824643947552875e-06,2.3473931842658626e-05,31.1
Cr-Li,2000.0,Li,Li3Cr-2000K,Li3Cr,0.00135233,0.00035754463766817944,0.0010726339130045382,26.6
Cr-Li,2000.0,Cr,Li3Cr-2000K,Li3Cr,5.78489e-05,1.4278517534431976e-05,4.2835552603295926e-05,26.6
Cr-Li,2500.0,Li,Li3Cr-2500K,Li3Cr,0.00186904,0.0005716577735087419,0.0017149733205262256,35.6
Cr-Li,2500.0,Cr,Li3Cr-2500K,Li3Cr,0.000144987,4.832159905888039e-05,0.0001449647971766412,35.6
Cr-Li-O-V,1000.0,Li,Li4VCr3O8-1000K,Li4VCr3O8,3.04281e-05,6.122180322045937e-06,1.836654096613781e-05,34.2
Cr-Li-O-V,1000.0,Cr,Li4VCr3O8-1000K,Li4VCr3O8,,2.8687464375757397e-07,8.606239312727219e-07,34.2
Cr-Li-O-V,1000.0,O,Li4VCr3O8-1000K,Li4VCr3O8,2.10884e-06,6.752910980020707e-07,2.025873294006212e-06,34.2
Cr-Li-O-V,1000.0,V,Li4VCr3O8-1000K,Li4VCr3O8,,4.391320553179831e-07,1.3173961659539493e-06,34.2
Cr-Li-O-V,1500.0,Li,Li4VCr3O8-1500K,Li4VCr3O8,3.70864e-05,1.2612594184216161e-05,3.7837782552648486e-05,39.9
Cr-Li-O-V,1500.0,Cr,Li4VCr3O8-1500K,Li4VCr3O8,3.11121e-06,1.1734965523128297e-06,3.520489656938489e-06,39.9
Cr-Li-O-V,1500.0,O,Li4VCr3O8-1500K,Li4VCr3O8,5.56512e-06,1.33433546082976e-06,4.00300638248928e-06,39.9
Cr-Li-O-V,1500.0,V,Li4VCr3O8-1500K,Li4VCr3O8,,1.1061848295977354e-07,3.3185544887932064e-07,39.9
Cr-Li-O-V,2000.0,Li,Li4VCr3O8-2000K,Li4VCr3O8,0.000355171,0.00010121421927024914,0.0003036426578107474,32.2
Cr-Li-O-V,2000.0,Cr,Li4VCr3O8-2000K,Li4VCr3O8,6.44479e-05,2.1992950774976414e-05,6.597885232492925e-05,32.2
Cr-Li-O-V,2000.0,O,Li4VCr3O8-2000K,Li4VCr3O8,9.4489e-05,3.046623975637876e-05,9.139871926913628e-05,32.2
Cr-Li-O-V,2000.0,V,Li4VCr3O8-2000K,Li4VCr3O8,4.44397e-05,1.2852525186176845e-05,3.8557575558530534e-05,32.2
Cr-Li-O-V,2500.0,Li,Li4VCr3O8-2500K,Li4VCr3O8,0.000612731,0.00014949624827086214,0.0004484887448125864,34.7
Cr-Li-O-V,2500.0,Cr,Li4VCr3O8-2500K,Li4VCr3O8,0.000147789,4.372615953363953e-05,0.00013117847860091858,34.7
Cr-Li-O-V,2500.0,O,Li4VCr3O8-2500K,Li4VCr3O8,0.000224479,7.882677994520103e-05,0.00023648033983560306,34.7
Cr-Li-O-V,2500.0,V,Li4VCr3O8-2500K,Li4VCr3O8,0.000114973,3.113719071101795e-05,9.341157213305386e-05,34.7
Cr-Li-Si,1000.0,Li,LiCrSi2-1000K,LiCrSi2,3.02741e-05,8.725821537530067e-06,2.6177464612590202e-05,33.9
Cr-Li-Si,1000.0,Cr,LiCrSi2-1000K,LiCrSi2,,9.94771101459928e-07,2.984313304379784e-06,33.9
Cr-Li-Si,1000.0,Si,LiCrSi2-1000K,LiCrSi2,5.34196e-06,1.710720721930488e-06,5.132162165791464e-06,33.9
Cr-Li-Si,1500.0,Li,LiCrSi2-1500K,LiCrSi2,0.000147817,5.030147027132921e-05,0.00015090441081398764,27.6
Cr-Li-Si,1500.0,Cr,LiCrSi2-1500K,LiCrSi2,2.0056e-05,6.572492061371872e-06,1.9717476184115618e-05,27.6
Cr-Li-Si,1500.0,Si,LiCrSi2-1500K,LiCrSi2,5.25203e-05,1.8670001758697764e-05,5.601000527609329e-05,27.6
Cr-Li-Si,2000.0,Li,LiCrSi2-2000K,LiCrSi2,0.00040839,0.00012422983503427535,0.00037268950510282604,31.1
Cr-Li-Si,2000.0,Cr,LiCrSi2-2000K,LiCrSi2,8.61934e-05,2.703891680536843e-05,8.111675041610529e-05,31.1
Cr-Li-Si,2000.0,Si,LiCrSi2-2000K,LiCrSi2,0.000191757,5.61016966215828e-05,0.0001683050898647484,31.1
Cr-Li-Si,2500.0,Li,LiCrSi2-2500K,LiCrSi2,0.000598644,0.00017267063619989153,0.0005180119085996745,31.3
Cr-Li-Si,2500.0,Cr,LiCrSi2-2500K,LiCrSi2,0.000242564,7.569100073083175e-05,0.00022707300219249526,31.3
Cr-Li-Si,2500.0,Si,LiCrSi2-2500K,LiCrSi2,0.000349653,0.00010820815017388859,0.00032462445052166574,31.3
Cr-Li-Sn,1000.0,Li,Li9Cr2Sn-1000K,Li9Cr2Sn,0.000225885,7.85501437613911e-05,0.0002356504312841733,33.4
Cr-Li-Sn,1000.0,Cr,Li9Cr2Sn-1000K,Li9Cr2Sn,1.2003e-05,3.796631468893158e-06,1.1389894406679474e-05,33.4
Cr-Li-Sn,1000.0,Sn,Li9Cr2Sn-1000K,Li9Cr2Sn,2.17409e-05,7.335057408502048e-06,2.2005172225506145e-05,33.4
Cr-Li-Sn,1500.0,Li,Li9Cr2Sn-1500K,Li9Cr2Sn,0.00064133,0.00025881289561386554,0.0007764386868415966,31.3
Cr-Li-Sn,1500.0,Cr,Li9Cr2Sn-1500K,Li9Cr2Sn,4.05361e-05,7.90494488360571e-06,2.3714834650817133e-05,31.3
Cr-Li-Sn,1500.0,Sn,Li9Cr2Sn-1500K,Li9Cr2Sn,0.000128467,3.938405709156647e-05,0.0001181521712746994,31.3
Cr-Li-Sn,2000.0,Li,Li9Cr2Sn-2000K,Li9Cr2Sn,0.00107834,0.0003884055169768664,0.0011652165509305993,31.0
Cr-Li-Sn,2000.0,Cr,Li9Cr2Sn-2000K,Li9Cr2Sn,5.11321e-05,7.890457004540136e-06,2.3671371013620407e-05,31.0
Cr-Li-Sn,2000.0,Sn,Li9Cr2Sn-2000K,Li9Cr2Sn,0.000320009,0.00011924236820952879,0.0003577271046285864,31.0
Cr-Li-Sn,2500.0,Li,Li9Cr2Sn-2500K,Li9Cr2Sn,0.00163855,0.0006561618715583212,0.0019684856146749636,39.3
Cr-Li-Sn,2500.0,Cr,Li9Cr2Sn-2500K,Li9Cr2Sn,9.13809e-05,1.5583687585685362e-05,4.675106275705608e-05,39.3
Cr-Li-Sn,2500.0,Sn,Li9Cr2Sn-2500K,Li9Cr2Sn,0.000377705,8.220246575248672e-05,0.00024660739725746014,39.3
Cs-F-Ga-Li,2500.0,Li,mp-6654,Cs2LiGaF6,0.000514355,0.0002168472795593286,0.0006505418386779858,17.5
Cs-F-Ga-Li,2500.0,Cs,mp-6654,Cs2LiGaF6,0.000194999,5.017245812026099e-05,0.00015051737436078298,17.5
Cs-F-Ga-Li,2500.0,F,mp-6654,Cs2LiGaF6,0.000406659,0.0001229180645892637,0.0003687541937677911,17.5
Cs-F-Ga-Li,2500.0,Ga,mp-6654,Cs2LiGaF6,0.0001713,6.481669017809912e-05,0.00019445007053429733,17.5
Cs-F-Ga-Li,1500.0,Li,mp-6654,Cs2LiGaF6,6.50438e-05,1.905012821169927e-05,5.7150384635097806e-05,29.0
Cs-F-Ga-Li,1500.0,Cs,mp-6654,Cs2LiGaF6,3.85796e-05,1.3034904896684605e-05,3.910471469005382e-05,29.0
Cs-F-Ga-Li,1500.0,F,mp-6654,Cs2LiGaF6,9.78096e-05,3.074774801864138e-05,9.224324405592416e-05,29.0
Cs-F-Ga-Li,1500.0,Ga,mp-6654,Cs2LiGaF6,4.77421e-05,1.511222105602855e-05,4.533666316808565e-05,29.0
Cs-F-Ga-Li,2000.0,Li,mp-6654,Cs2LiGaF6,0.000312137,0.00010360689399077595,0.00031082068197232785,15.9
Cs-F-Ga-Li,2000.0,Cs,mp-6654,Cs2LiGaF6,0.000113526,4.353960215454876e-05,0.00013061880646364629,15.9
Cs-F-Ga-Li,2000.0,F,mp-6654,Cs2LiGaF6,0.000215386,6.626677043769219e-05,0.00019880031131307656,15.9
Cs-F-Ga-Li,2000.0,Ga,mp-6654,Cs2LiGaF6,0.000104798,2.8389595677337682e-05,8.516878703201306e-05,15.9
Cs-F-Ga-Li,1000.0,Li,mp-6654,Cs2LiGaF6,1.91117e-05,4.391834516779151e-06,1.3175503550337453e-05,21.0
Cs-F-Ga-Li,1000.0,Cs,mp-6654,Cs2LiGaF6,,3.058686326318584e-06,9.176058978955752e-06,21.0
Cs-F-Ga-Li,1000.0,F,mp-6654,Cs2LiGaF6,8.2885e-06,2.7733058465348073e-06,8.319917539604422e-06,21.0
Cs-F-Ga-Li,1000.0,Ga,mp-6654,Cs2LiGaF6,,8.184645034605048e-07,2.455393510381514e-06,21.0
Cs-Li-Sn,1000.0,Li,Cs4Li108Sn23-1000K,Cs4Li108Sn23,0.000209823,6.812416117549041e-05,0.00020437248352647122,27.0
Cs-Li-Sn,1000.0,Cs,Cs4Li108Sn23-1000K,Cs4Li108Sn23,1.94298e-05,4.2872885781686725e-06,1.2861865734506018e-05,27.0
Cs-Li-Sn,1000.0,Sn,Cs4Li108Sn23-1000K,Cs4Li108Sn23,1.90296e-05,6.6142447485142865e-06,1.984273424554286e-05,27.0
Cs-Li-Sn,1500.0,Li,Cs4Li108Sn23-1500K,Cs4Li108Sn23,0.000676489,0.00021372985180666891,0.0006411895554200068,25.0
Cs-Li-Sn,1500.0,Cs,Cs4Li108Sn23-1500K,Cs4Li108Sn23,0.000177339,5.201255704658996e-05,0.00015603767113976988,25.0
Cs-Li-Sn,1500.0,Sn,Cs4Li108Sn23-1500K,Cs4Li108Sn23,0.000140926,4.6990546357615876e-05,0.00014097163907284764,25.0
Cs-Li-Sn,2000.0,Li,Cs4Li108Sn23-2000K,Cs4Li108Sn23,0.00115235,0.0003609772484532748,0.0010829317453598243,23.5
Cs-Li-Sn,2000.0,Cs,Cs4Li108Sn23-2000K,Cs4Li108Sn23,0.000492711,0.0001868033199843808,0.0005604099599531425,23.5
Cs-Li-Sn,2000.0,Sn,Cs4Li108Sn23-2000K,Cs4Li108Sn23,0.00034507,0.00011377265563823846,0.00034131796691471545,23.5
Cs-Li-Sn,2500.0,Li,Cs4Li108Sn23-2500K,Cs4Li108Sn23,0.00181708,0.0006019317545378554,0.001805795263613566,26.5
Cs-Li-Sn,2500.0,Cs,Cs4Li108Sn23-2500K,Cs4Li108Sn23,0.000812551,0.0003095486779515962,0.0009286460338547887,26.5
Cs-Li-Sn,2500.0,Sn,Cs4Li108Sn23-2500K,Cs4Li108Sn23,0.000642567,0.00019135529481132077,0.0005740658844339623,26.5
Cu-Li,1000.0,Li,Li4Cu-1000K,Li4Cu,0.000380131,0.0001403507933385283,0.00042105238001558486,35.0
Cu-Li,1000.0,Cu,Li4Cu-1000K,Li4Cu,0.000157934,4.4841850172242725e-05,0.00013452555051672818,35.0
Cu-Li,1500.0,Li,Li4Cu-1500K,Li4Cu,0.000887222,0.000298519124127691,0.000895557372383073,33.7
Cu-Li,1500.0,Cu,Li4Cu-1500K,Li4Cu,0.000496578,0.00016732643777648843,0.0005019793133294653,33.7
Cu-Li,2000.0,Li,Li4Cu-2000K,Li4Cu,0.00139704,0.00044499100599258105,0.001334973017977743,39.9
Cu-Li,2000.0,Cu,Li4Cu-2000K,Li4Cu,0.000876591,0.0003412186083959792,0.0010236558251879378,39.9
Cu-Li,2500.0,Li,Li4Cu-2500K,Li4Cu,0.00203374,0.0008877160267644853,0.002663148080293456,37.9
Cu-Li,2500.0,Cu,Li4Cu-2500K,Li4Cu,0.00128166,0.00031250570800642983,0.0009375171240192895,37.9
Cu-Li-O,2500.0,Li,mp-19970,Li3CuO3,0.000720876,0.00022019831766197854,0.0006605949529859356,36.6
Cu-Li-O,2500.0,Cu,mp-19970,Li3CuO3,0.00040016,0.00012284964100601337,0.0003685489230180401,36.6
Cu-Li-O,2500.0,O,mp-19970,Li3CuO3,0.00044847,0.00011105827914053184,0.00033317483742159555,36.6
Cu-Li-O,2000.0,Li,mp-19970,Li3CuO3,0.000408077,0.00013098826830091446,0.0003929648049027434,38.6
Cu-Li-O,2000.0,Cu,mp-19970,Li3CuO3,0.000231319,7.456299616425554e-05,0.0002236889884927666,38.6
Cu-Li-O,2000.0,O,mp-19970,Li3CuO3,0.000223642,8.154742747132926e-05,0.0002446422824139878,38.6
Cu-Li-O,1500.0,Li,mp-19970,Li3CuO3,0.000192386,5.071402605502703e-05,0.0001521420781650811,34.4
Cu-Li-O,1500.0,Cu,mp-19970,Li3CuO3,4.71066e-05,1.6108762505727472e-05,4.8326287517182423e-05,34.4
Cu-Li-O,1500.0,O,mp-19970,Li3CuO3,6.54478e-05,2.3200706512719498e-05,6.96021195381585e-05,34.4
Cu-Li-O,1000.0,Li,mp-19970,Li3CuO3,2.06505e-05,6.2133022130013855e-06,1.8639906639004156e-05,39.9
Cu-Li-O,1000.0,Cu,mp-19970,Li3CuO3,,2.3330210760314106e-07,6.999063228094232e-07,39.9
Cu-Li-O,1000.0,O,mp-19970,Li3CuO3,1.36477e-06,3.865717910322518e-07,1.1597153730967556e-06,39.9
Cu-Li-O-P,1000.0,Li,Li5Cu(PO4)2-1000K,Li5Cu(PO4)2,6.55579e-05,2.4035918591001437e-05,7.210775577300431e-05,37.7
Cu-Li-O-P,1000.0,Cu,Li5Cu(PO4)2-1000K,Li5Cu(PO4)2,3.20089e-05,1.2000050380535305e-05,3.600015114160591e-05,37.7
Cu-Li-O-P,1000.0,O,Li5Cu(PO4)2-1000K,Li5Cu(PO4)2,7.87087e-06,2.5077470022827787e-06,7.523241006848336e-06,37.7
Cu-Li-O-P,1000.0,P,Li5Cu(PO4)2-1000K,Li5Cu(PO4)2,3.36719e-06,7.134863323500493e-07,2.1404589970501476e-06,37.7
Cu-Li-O-P,1500.0,Li,Li5Cu(PO4)2-1500K,Li5Cu(PO4)2,0.000225031,8.682123781896695e-05,0.0002604637134569008,35.5
Cu-Li-O-P,1500.0,Cu,Li5Cu(PO4)2-1500K,Li5Cu(PO4)2,4.2897e-05,6.156358021165252e-06,1.8469074063495756e-05,35.5
Cu-Li-O-P,1500.0,O,Li5Cu(PO4)2-1500K,Li5Cu(PO4)2,2.05052e-05,4.964169423464905e-06,1.4892508270394715e-05,35.5
Cu-Li-O-P,1500.0,P,Li5Cu(PO4)2-1500K,Li5Cu(PO4)2,1.16333e-05,4.3276296978367e-06,1.29828890935101e-05,35.5
Cu-Li-O-P,2000.0,Li,Li5Cu(PO4)2-2000K,Li5Cu(PO4)2,0.000441446,0.00021790363665569814,0.0006537109099670944,38.4
Cu-Li-O-P,2000.0,Cu,Li5Cu(PO4)2-2000K,Li5Cu(PO4)2,0.00019814,5.1975195324415716e-05,0.00015592558597324715,38.4
Cu-Li-O-P,2000.0,O,Li5Cu(PO4)2-2000K,Li5Cu(PO4)2,3.17127e-05,7.329173496044185e-06,2.1987520488132555e-05,38.4
Cu-Li-O-P,2000.0,P,Li5Cu(PO4)2-2000K,Li5Cu(PO4)2,2.06288e-05,6.880443948480304e-06,2.0641331845440915e-05,38.4
Cu-Li-O-P,2500.0,Li,Li5Cu(PO4)2-2500K,Li5Cu(PO4)2,0.000692578,0.0001819300635674792,0.0005457901907024377,36.1
Cu-Li-O-P,2500.0,Cu,Li5Cu(PO4)2-2500K,Li5Cu(PO4)2,0.000525022,0.00016254859303119434,0.00048764577909358303,36.1
Cu-Li-O-P,2500.0,O,Li5Cu(PO4)2-2500K,Li5Cu(PO4)2,0.00012496,3.4323142938512395e-05,0.00010296942881553719,36.1
Cu-Li-O-P,2500.0,P,Li5Cu(PO4)2-2500K,Li5Cu(PO4)2,6.78366e-05,3.4430656195794974e-05,0.00010329196858738492,36.1
Cu-Li-O-Si,1000.0,Li,Li2CuSiO4-1000K,Li2CuSiO4,1.68323e-05,4.873859423725241e-06,1.4621578271175723e-05,37.4
Cu-Li-O-Si,1000.0,Cu,Li2CuSiO4-1000K,Li2CuSiO4,5.6598e-06,1.2084254547689284e-06,3.6252763643067852e-06,37.4
Cu-Li-O-Si,1000.0,O,Li2CuSiO4-1000K,Li2CuSiO4,2.19621e-06,6.968733238516643e-07,2.090619971554993e-06,37.4
Cu-Li-O-Si,1000.0,Si,Li2CuSiO4-1000K,Li2CuSiO4,,1.0513455137659775e-07,3.154036541297933e-07,37.4
Cu-Li-O-Si,1500.0,Li,Li2CuSiO4-1500K,Li2CuSiO4,0.000163977,4.1206894334324294e-05,0.00012362068300297288,35.6
Cu-Li-O-Si,1500.0,Cu,Li2CuSiO4-1500K,Li2CuSiO4,3.8904e-05,1.1972440828181926e-05,3.5917322484545776e-05,35.6
Cu-Li-O-Si,1500.0,O,Li2CuSiO4-1500K,Li2CuSiO4,1.86245e-05,6.5285966613765935e-06,1.9585789984129778e-05,35.6
Cu-Li-O-Si,1500.0,Si,Li2CuSiO4-1500K,Li2CuSiO4,1.33503e-05,6.122070632813514e-06,1.8366211898440543e-05,35.6
Cu-Li-O-Si,2000.0,Li,Li2CuSiO4-2000K,Li2CuSiO4,0.00029793,0.00013504993941917097,0.0004051498182575129,35.7
Cu-Li-O-Si,2000.0,Cu,Li2CuSiO4-2000K,Li2CuSiO4,0.000125954,4.964696901979871e-05,0.00014894090705939612,35.7
Cu-Li-O-Si,2000.0,O,Li2CuSiO4-2000K,Li2CuSiO4,4.29455e-05,1.0650307610205169e-05,3.195092283061551e-05,35.7
Cu-Li-O-Si,2000.0,Si,Li2CuSiO4-2000K,Li2CuSiO4,2.18797e-05,7.388816632024269e-06,2.2166449896072807e-05,35.7
Cu-Li-O-Si,2500.0,Li,Li2CuSiO4-2500K,Li2CuSiO4,0.000595224,0.00017666926500953484,0.0005300077950286046,34.3
Cu-Li-O-Si,2500.0,Cu,Li2CuSiO4-2500K,Li2CuSiO4,0.000283257,0.00011994102751095046,0.00035982308253285143,34.3
Cu-Li-O-Si,2500.0,O,Li2CuSiO4-2500K,Li2CuSiO4,0.000140586,4.54266831624838e-05,0.0001362800494874514,34.3
Cu-Li-O-Si,2500.0,Si,Li2CuSiO4-2500K,Li2CuSiO4,7.3878e-05,3.458070237633571e-05,0.00010374210712900713,34.3
Cu-Li-Si,1000.0,Li,Li19Cu15Si4-1000K,Li19Cu15Si4,7.70206e-05,2.5387346888030012e-05,7.616204066409002e-05,30.9
Cu-Li-Si,1000.0,Cu,Li19Cu15Si4-1000K,Li19Cu15Si4,4.72183e-05,1.6897361833629398e-05,5.0692085500888184e-05,30.9
Cu-Li-Si,1000.0,Si,Li19Cu15Si4-1000K,Li19Cu15Si4,2.11155e-05,5.441724117942337e-06,1.6325172353827008e-05,30.9
Cu-Li-Si,1500.0,Li,Li19Cu15Si4-1500K,Li19Cu15Si4,0.000268793,9.65198670566862e-05,0.0002895596011700586,27.7
Cu-Li-Si,1500.0,Cu,Li19Cu15Si4-1500K,Li19Cu15Si4,0.000161562,5.4043654006335644e-05,0.00016213096201900693,27.7
Cu-Li-Si,1500.0,Si,Li19Cu15Si4-1500K,Li19Cu15Si4,0.000117931,4.784014975525401e-05,0.00014352044926576202,27.7
Cu-Li-Si,2000.0,Li,Li19Cu15Si4-2000K,Li19Cu15Si4,0.000597413,0.00019635052349685942,0.0005890515704905782,21.8
Cu-Li-Si,2000.0,Cu,Li19Cu15Si4-2000K,Li19Cu15Si4,0.000340371,0.0001192840346803324,0.0003578521040409972,21.8
Cu-Li-Si,2000.0,Si,Li19Cu15Si4-2000K,Li19Cu15Si4,0.000283875,7.332179264755602e-05,0.00021996537794266807,21.8
Cu-Li-Si,2500.0,Li,Li19Cu15Si4-2500K,Li19Cu15Si4,0.000897484,0.0003261284025743526,0.0009783852077230577,32.6
Cu-Li-Si,2500.0,Cu,Li19Cu15Si4-2500K,Li19Cu15Si4,0.000573782,0.0001841085077710704,0.0005523255233132112,32.6
Cu-Li-Si,2500.0,Si,Li19Cu15Si4-2500K,Li19Cu15Si4,0.000516764,0.00011959001639989862,0.0003587700491996958,32.6
Cu-Li-Sn,1000.0,Li,Li3CuSn-1000K,Li3CuSn,6.62766e-05,1.9969319038894005e-05,5.990795711668201e-05,30.9
Cu-Li-Sn,1000.0,Cu,Li3CuSn-1000K,Li3CuSn,1.48037e-05,3.767659884656091e-06,1.1302979653968273e-05,30.9
Cu-Li-Sn,1000.0,Sn,Li3CuSn-1000K,Li3CuSn,8.22144e-06,2.291877101700632e-06,6.875631305101897e-06,30.9
Cu-Li-Sn,1500.0,Li,Li3CuSn-1500K,Li3CuSn,0.000351633,0.00013210990922793282,0.0003963297276837984,31.2
Cu-Li-Sn,1500.0,Cu,Li3CuSn-1500K,Li3CuSn,0.000234177,7.54571753303555e-05,0.00022637152599106654,31.2
Cu-Li-Sn,1500.0,Sn,Li3CuSn-1500K,Li3CuSn,0.000127342,4.149601047007685e-05,0.00012448803141023053,31.2
Cu-Li-Sn,2000.0,Li,Li3CuSn-2000K,Li3CuSn,0.000790881,0.0003013003311668011,0.0009039009935004034,27.7
Cu-Li-Sn,2000.0,Cu,Li3CuSn-2000K,Li3CuSn,0.000479545,0.00016340303415075653,0.0004902091024522696,27.7
Cu-Li-Sn,2000.0,Sn,Li3CuSn-2000K,Li3CuSn,0.000302555,0.00010131250036618987,0.0003039375010985696,27.7
Cu-Li-Sn,2500.0,Li,Li3CuSn-2500K,Li3CuSn,0.00112189,0.0003922672390581098,0.0011768017171743294,26.3
Cu-Li-Sn,2500.0,Cu,Li3CuSn-2500K,Li3CuSn,0.000765775,0.00019893944146197136,0.0005968183243859141,26.3
Cu-Li-Sn,2500.0,Sn,Li3CuSn-2500K,Li3CuSn,0.000421794,0.00013485514379002445,0.0004045654313700734,26.3
F-Li-O-P-V,1000.0,Li,Li2VPO4F-1000K,Li2VPO4F,3.15057e-05,5.727584488692233e-06,1.7182753466076697e-05,37.6
F-Li-O-P-V,1000.0,F,Li2VPO4F-1000K,Li2VPO4F,7.20201e-06,2.729971930748701e-06,8.189915792246103e-06,37.6
F-Li-O-P-V,1000.0,O,Li2VPO4F-1000K,Li2VPO4F,4.89769e-06,1.6668071233670458e-06,5.000421370101137e-06,37.6
F-Li-O-P-V,1000.0,P,Li2VPO4F-1000K,Li2VPO4F,2.77357e-06,6.383893169686753e-07,1.915167950906026e-06,37.6
F-Li-O-P-V,1000.0,V,Li2VPO4F-1000K,Li2VPO4F,,1.0291109248138784e-06,3.087332774441635e-06,37.6
F-Li-O-P-V,1500.0,Li,Li2VPO4F-1500K,Li2VPO4F,0.000172325,5.264488849505243e-05,0.0001579346654851573,30.7
F-Li-O-P-V,1500.0,F,Li2VPO4F-1500K,Li2VPO4F,5.45436e-05,2.511103217044557e-05,7.533309651133672e-05,30.7
F-Li-O-P-V,1500.0,O,Li2VPO4F-1500K,Li2VPO4F,1.96509e-05,4.944999452588725e-06,1.4834998357766175e-05,30.7
F-Li-O-P-V,1500.0,P,Li2VPO4F-1500K,Li2VPO4F,9.3668e-06,3.2887103905402187e-06,9.866131171620656e-06,30.7
F-Li-O-P-V,1500.0,V,Li2VPO4F-1500K,Li2VPO4F,1.46449e-05,5.292771475859323e-06,1.5878314427577968e-05,30.7
F-Li-O-P-V,2000.0,Li,Li2VPO4F-2000K,Li2VPO4F,0.000481586,0.00013681809204725798,0.00041045427614177393,35.4
F-Li-O-P-V,2000.0,F,Li2VPO4F-2000K,Li2VPO4F,0.000179033,7.145294726981769e-05,0.00021435884180945306,35.4
F-Li-O-P-V,2000.0,O,Li2VPO4F-2000K,Li2VPO4F,7.41319e-05,2.4747374853363995e-05,7.424212456009199e-05,35.4
F-Li-O-P-V,2000.0,P,Li2VPO4F-2000K,Li2VPO4F,5.71874e-05,1.5207666724203445e-05,4.562300017261034e-05,35.4
F-Li-O-P-V,2000.0,V,Li2VPO4F-2000K,Li2VPO4F,5.82505e-05,1.4578386418256793e-05,4.373515925477038e-05,35.4
F-Li-O-P-V,2500.0,Li,Li2VPO4F-2500K,Li2VPO4F,0.00076531,0.0003008652504817793,0.0009025957514453378,39.9
F-Li-O-P-V,2500.0,F,Li2VPO4F-2500K,Li2VPO4F,0.000347316,8.702254657198915e-05,0.00026106763971596745,39.9
F-Li-O-P-V,2500.0,O,Li2VPO4F-2500K,Li2VPO4F,0.000204377,5.0656916229737795e-05,0.0001519707486892134,39.9
F-Li-O-P-V,2500.0,P,Li2VPO4F-2500K,Li2VPO4F,0.000142568,4.29920149944733e-05,0.0001289760449834199,39.9
F-Li-O-P-V,2500.0,V,Li2VPO4F-2500K,Li2VPO4F,0.000191314,5.446590458023e-05,0.00016339771374069,39.9
F-Li-O-V,1500.0,Li,mp-1539853,LiV(OF)2,0.000199122,7.133007678084691e-05,0.00021399023034254073,39.9
F-Li-O-V,1500.0,F,mp-1539853,LiV(OF)2,6.67218e-05,2.043859031117439e-05,6.131577093352316e-05,39.9
F-Li-O-V,1500.0,O,mp-1539853,LiV(OF)2,4.06081e-05,1.1710108390191963e-05,3.513032517057589e-05,39.9
F-Li-O-V,1500.0,V,mp-1539853,LiV(OF)2,3.71819e-05,1.333399705362362e-05,4.000199116087086e-05,39.9
F-Li-O-V,1000.0,Li,mp-1539853,LiV(OF)2,3.7211e-05,1.0618064943275232e-05,3.18541948298257e-05,32.5
F-Li-O-V,1000.0,F,mp-1539853,LiV(OF)2,8.38126e-06,2.222972767865442e-06,6.668918303596326e-06,32.5
F-Li-O-V,1000.0,O,mp-1539853,LiV(OF)2,5.1537e-06,1.116168645591778e-06,3.3485059367753334e-06,32.5
F-Li-O-V,1000.0,V,mp-1539853,LiV(OF)2,,4.52766873324886e-07,1.358300619974658e-06,32.5
F-Li-O-V,2000.0,Li,mp-1539853,LiV(OF)2,0.000435242,0.00012373614871556896,0.00037120844614670686,32.0
F-Li-O-V,2000.0,F,mp-1539853,LiV(OF)2,0.00017487,6.249559593838469e-05,0.00018748678781515407,32.0
F-Li-O-V,2000.0,O,mp-1539853,LiV(OF)2,0.000107441,3.38046787642665e-05,0.00010141403629279951,32.0
F-Li-O-V,2000.0,V,mp-1539853,LiV(OF)2,8.3092e-05,3.6469484830983025e-05,0.00010940845449294907,32.0
